ID_Ticket,Fecha_Hora,RUT_Cliente,Mesa,Producto_Categoria,Producto_Detail,Cantidad,Precio_Unitario_IVA,Metodo_Pago
TX-21351,2025-04-21 09:30:08,Consumidor Final,Mesa 7,Reposteria ,medialuna,1.0,1400,Débito
TX-21351,2025-04-21 09:31:15,Consumidor Final,Mesa 7,Cafe,cafe latte ,3.0,$ 3.200,Débito
TX-21352,2025-04-21 09:37:24,Consumidor Final,Mesa 4,Sandwichería,CROISSANT MECHADA,1.0,5690,Débito
TX-21352,21/04/2025 09:37,Consumidor Final,Mesa 4,bebestibles,Jugo de Piña,3.0,2990,Débito
TX-21352,21/04/2025 09:38,Consumidor Final,Mesa 4,Cafe,Café Latte,2.0,3200,Débito
TX-21353,2025-04-21 09:40:52,55667788-9,Para Llevar,SANDWICH,Mechada Queso,1.0,5490,Débito
TX-21353,21/04/2025 09:50,55667788-9,Para Llevar,Cafe,TE NEGRO,2.0,$ 2.100,Débito
TX-21353,2025-04-21 09:52:46,55667788-9,Para Llevar,cafes,Flat White,1.0,3000,Débito
TX-21354,2025-04-21 09:59:53,Consumidor Final,Mesa 8,bebestibles,Jugo Naranja Natural,2.0,2990,Débito
TX-21354,21/04/2025 10:02,Consumidor Final,Mesa 8,PASTELERIA,Donas Rellenas,2.0,$ 2.200,Débito
TX-21354,2025-04-21 10:03:32,Consumidor Final,Mesa 8,Cafés,ESPRESSO DOBLE,1.0,2490,Débito
TX-21355,2025-04-21 10:07:32,11223344-5,Para Llevar,CAFÉ,Té Blanco,1.0,2300,Crédito
TX-21355,2025-04-21 10:16:59,11223344-5,Para Llevar,Cafés,Espresso dbl,1.0,2490,Crédito
TX-21355,2025-04-21 10:21:34,11223344-5,Para Llevar,Cafés,te blanco,3.0,2300,Crédito
TX-21356,2025-04-21 10:21:55,Consumidor Final,Mesa 7,Cafés,Flatwhite,1.0,$ 3.000,Débito
TX-21356,45768.4373,Consumidor Final,Mesa 7,Cafe,espresso doble,,$ 2.490,Débito
TX-21356,2025-04-21 16:31:17,Consumidor Final,Mesa 7,Reposteria ,Muffin de Arándanos,1.0,$ 2.100,Débito
TX-21357,2025-04-21 17:45:18,Consumidor Final,Mesa 6,Sandwichería,sandwich caprese,3.0,4990,Efectivo
TX-21357,21/04/2025 17:49,Consumidor Final,Mesa 6,SANDWICH,CROISSANT CAPRESE,1.0,$ 4.790,Efectivo
TX-21357,2025-04-21 18:07:35,Consumidor Final,Mesa 6,CAFÉ,TE BLANCO,2.0,2300,Efectivo
TX-21358,45768.7587,Consumidor Final,Mesa 3,Reposteria ,medialuna manjar,1.0,1600,Débito
TX-21358,2025-04-21 18:12:37,Consumidor Final,Mesa 3,Sándwiches,CROISSANT MECHADA,1.0,$ 5.690,Débito
TX-21358,21/04/2025 18:19,Consumidor Final,Mesa 3,Cafés,TE VERDE,3.0,2100,Débito
TX-21359,45768.7656,Consumidor Final,Mesa 1,CAFÉ,TE NEGRO,2.0,2100,Crédito
TX-21359,2025-04-21 18:30:54,Consumidor Final,Mesa 1,Bebestibles,Leche Plátano,3.0,2700,Crédito
TX-21359,21/04/2025 18:40,Consumidor Final,Mesa 1,Cafe,te blanco,1.0,2300,Crédito
TX-21360,2025-04-21 18:41:43,Consumidor Final,Mesa 8,Reposteria ,medialuna,3.0,1400,Débito
TX-21360,45768.7792,Consumidor Final,Mesa 8,Cafe,flat white,1.0,3000,Débito
TX-21360,2025-04-21 18:57:47,Consumidor Final,Mesa 8,PASTELERIA,Muffin Arandanos ,1.0,2100,Débito
TX-21361,21/04/2025 19:07,Consumidor Final,Para Llevar,Bebestibles,Leche Plátano,1.0,2700,Crédito
TX-21361,2025-04-21 19:29:53,Consumidor Final,Para Llevar,Sándwiches,Sandwich Caprese Ciabatta,1.0,4990,Crédito
TX-21361,2025-04-21 19:38:03,Consumidor Final,Para Llevar,CAFÉ,te negro,2.0,2100,Crédito
TX-21362,2025-04-21 19:38:07,19332554-K,Mesa 5,reposteria,donas,1.0,2200,Débito
TX-21362,2025-04-21 19:56:50,19332554-K,Mesa 5,CAFÉ,te blanco,3.0,2300,Débito
TX-21362,2025-04-22 08:30:14,19332554-K,Mesa 5,Repostería,Medialunas Manjar,1.0,1600,Débito
TX-21363,2025-04-22 08:48:03,Consumidor Final,Mesa 6,Reposteria ,waffle manjar,1.0,3200,Débito
TX-21363,2025-04-22 08:48:03,Consumidor Final,Mesa 6,Reposteria ,waffle manjar,1.0,3200,Débito
TX-21363,45769.3779,Consumidor Final,Mesa 6,Reposteria ,MUFFIN VAINILLA,2.0,$ 2.100,Débito
TX-21363,45769.3801,Consumidor Final,Mesa 6,cafes,Té Negro,1.0,2100,Débito
TX-21364,45769.384,Consumidor Final,Mesa 6,bebestibles,JUGO NARANJA,3.0,$ 2.990,Débito
TX-21364,2025-04-22 09:14:31,Consumidor Final,Mesa 6,BEBIDAS,matcha latte,1.0,3600,Débito
TX-21364,2025-04-22 09:17:10,Consumidor Final,Mesa 6,sandwicheria,Sándwich Jamón-Queso,3.0,3800,Débito
TX-21365,22/04/2025 09:19,16443882-1,Mesa 10,SANDWICH,Croissant Mechada Queso,1.0,5690,Débito
TX-21365,22/04/2025 09:20,16443882-1,Mesa 10,PASTELERIA,waffle manjar,1.0,3200,Débito
TX-21365,2025-04-22 09:48:43,16443882-1,Mesa 10,Sandwichería,Sandwich Caprese Ciabatta,1.0,4990,Débito
TX-21366,2025-04-22 09:57:23,Consumidor Final,Mesa 5,CAFÉ,cafe americano,3.0,2200,Efectivo
TX-21366,2025-04-22 10:13:43,Consumidor Final,Mesa 5,bebestibles,JUGO NARANJA,1.0,2990,Efectivo
TX-21366,45769.4295,Consumidor Final,Mesa 5,Reposteria ,WAFFLE MANJAR,1.0,3200,Efectivo
TX-21367,45769.4436,Consumidor Final,Mesa 5,Cafe,MOCA,1.0,3400,Débito
TX-21367,2025-04-22 10:42:18,Consumidor Final,Mesa 5,Cafés,flat white,1.0,$ 3.000,Débito
TX-21367,2025-04-22 10:55:31,Consumidor Final,Mesa 5,Bebestible,Jugo de Piña,1.0,2990,Débito
TX-21368,2025-04-22 11:34:47,Consumidor Final,Mesa 2,cafes,MOCA,1.0,3400,Débito
TX-21368,2025-04-22 12:54:15,Consumidor Final,Mesa 2,Sandwichería,CROISSANT MECHADA,3.0,$ 5.690,Débito
TX-21368,2025-04-22 14:51:52,Consumidor Final,Mesa 2,Sándwiches,Aliado,1.0,3800,Débito
TX-21369,2025-04-22 15:05:43,Consumidor Final,Mesa 1,sandwicheria,Sandwich Caprese Ciabatta,1.0,4990,Débito
TX-21369,2025-04-22 18:07:40,Consumidor Final,Mesa 1,Bebestible,Jugo de Arándano,1.0,3100,Débito
TX-21369,2025-04-22 18:21:22,Consumidor Final,Mesa 1,Sándwiches,sandwich caprese,1.0,4990,Débito
TX-21370,2025-04-22 18:40:26,Consumidor Final,Mesa 6,cafes,Té Blanco,3.0,2300,Efectivo
TX-21370,2025-04-22 18:55:39,Consumidor Final,Mesa 6,cafes,Espresso dbl,1.0,2490,Efectivo
TX-21370,45769.7911,Consumidor Final,Mesa 6,reposteria,Medialuna Dulce,3.0,1400,Efectivo
TX-21371,2025-04-22 19:03:56,Consumidor Final,Mesa 7,Cafés,Espresso Doble,1.0,2490,Débito
TX-21371,2025-04-22 19:11:02,Consumidor Final,Mesa 7,SANDWICH,Croissant Caprese,1.0,4790,Débito
TX-21371,45769.8077,Consumidor Final,Mesa 7,reposteria,Muffin de Vainilla Natural,2.0,$ 2.100,Débito
TX-21372,2025-04-22 19:23:48,11223344-5,Para Llevar,PASTELERIA,waffle manjar,1.0,3200,Débito
TX-21372,22/04/2025 19:41,11223344-5,Para Llevar,cafes,MOCA,3.0,3400,Débito
TX-21372,22/04/2025 19:43,11223344-5,Para Llevar,CAFÉ,CAFÉ LATTE,1.0,3200,Débito
TX-21373,45769.8234,Consumidor Final,Mesa 8,Cafés,te verde,2.0,2100,Crédito
TX-21373,22/04/2025 19:52,Consumidor Final,Mesa 8,Cafe,ESPRESSO DOBLE,1.0,2490,Crédito
TX-21373,2025-04-22 19:55:37,Consumidor Final,Mesa 8,CAFÉ,Americano,2.0,2200,Crédito
TX-21374,2025-04-23 08:40:55,Consumidor Final,Mesa 1,sandwicheria,croissant mechada,2.0,5690,Débito
TX-21374,45770.388,Consumidor Final,Mesa 1,PASTELERIA,muffin arandano,3.0,2100,Débito
TX-21374,2025-04-23 09:20:15,Consumidor Final,Mesa 1,CAFÉ,mocaccino,1.0,3400,Débito
TX-21375,2025-04-23 09:23:03,Consumidor Final,Mesa 3,CAFÉ,Capuccino,2.0,3100,Débito
TX-21375,2025-04-23 09:30:51,Consumidor Final,Mesa 3,Bebestible,jugo de piña,1.0,2990,Débito
TX-21375,45770.3973,Consumidor Final,Mesa 3,SANDWICH,Sandwich Caprese Ciabatta,1.0,4990,Débito
TX-21376,45770.398,12345678-9,Para Llevar,Reposteria ,muffin vainilla,2.0,2100,Crédito
TX-21376,2025-04-23 09:42:44,12345678-9,Para Llevar,sandwicheria,sandwich caprese,1.0,4990,Crédito
TX-21376,2025-04-23 09:46:32,12345678-9,Para Llevar,Bebestibles,LECHE PLATANO,1.0,2700,Crédito
TX-21377,23/04/2025 09:47,Consumidor Final,Mesa 6,CAFÉ,Flat White,3.0,3000,Crédito
TX-21377,2025-04-23 09:51:17,Consumidor Final,Mesa 6,Bebestibles,jugo arandano,2.0,3100,Crédito
TX-21377,2025-04-23 10:09:20,Consumidor Final,Mesa 6,Bebestibles,matcha latte,2.0,3600,Crédito
TX-21378,23/04/2025 10:10,Consumidor Final,Mesa 7,BEBIDAS,MATCHA LATTE,1.0,3600,Débito
TX-21378,23/04/2025 10:11,Consumidor Final,Mesa 7,Sandwichería,Sándwich Jamón-Queso,1.0,3800,Débito
TX-21378,2025-04-23 10:19:54,Consumidor Final,Mesa 7,SANDWICH,croissant mechada,1.0,5690,Débito
TX-21379,2025-04-23 10:21:26,Consumidor Final,Para Llevar,cafes,TE BLANCO,3.0,2300,Efectivo
TX-21379,2025-04-23 10:24:10,Consumidor Final,Para Llevar,Cafés,Flat White,2.0,3000,Efectivo
TX-21379,2025-04-23 11:27:20,Consumidor Final,Para Llevar,Reposteria ,muffin vainilla,1.0,2100,Efectivo
TX-21380,2025-04-23 17:15:16,98765432-1,Mesa 6,PASTELERIA,medialuna manjar,1.0,1600,Débito
TX-21380,45770.7446,98765432-1,Mesa 6,Cafe,Mochaccino,1.0,3400,Débito
TX-21380,2025-04-23 17:55:56,98765432-1,Mesa 6,cafes,CAFÉ LATTE,2.0,3200,Débito
TX-21381,2025-04-23 18:01:47,Consumidor Final,Mesa 1,Sandwichería,croissant jq,1.0,$ 4.500,Efectivo
TX-21381,2025-04-23 18:21:29,Consumidor Final,Mesa 1,Cafe,cafe americano,1.0,2200,Efectivo
TX-21381,23/04/2025 18:37,Consumidor Final,Mesa 1,Bebestible,JUGO PIÑA,2.0,2990,Efectivo
TX-21382,23/04/2025 18:46,Consumidor Final,Mesa 1,Bebestible,Jugo de Piña,1.0,2990,Crédito
TX-21382,2025-04-23 18:47:29,Consumidor Final,Mesa 1,Sandwichería,croissant caprese,1.0,4790,Crédito
TX-21382,2025-04-23 18:58:09,Consumidor Final,Mesa 1,Cafe,te negro,2.0,2100,Crédito
TX-21383,2025-04-23 19:19:36,98765432-1,Mesa 6,BEBIDAS,Jugo de Arándano,1.0,3100,Transferencia
TX-21383,45770.8143,98765432-1,Mesa 6,cafes,TE NEGRO,1.0,2100,Transferencia
TX-21383,2025-04-23 19:42:29,98765432-1,Mesa 6,cafes,MOCA,1.0,3400,Transferencia
TX-21384,2025-04-23 19:53:22,11223344-5,Mesa 7,CAFÉ,Té Blanco,1.0,2300,Débito
TX-21384,2025-04-24 08:51:38,11223344-5,Mesa 7,Sandwichería,croissant mechada,3.0,5690,Débito
TX-21384,2025-04-24 09:04:34,11223344-5,Mesa 7,Sandwichería,Croissant Mechada Queso,1.0,$ 5.690,Débito
TX-21385,2025-04-24 09:24:25,Consumidor Final,Para Llevar,Cafe,Mochaccino,1.0,3400,Efectivo
TX-21385,2025-04-24 09:31:41,Consumidor Final,Para Llevar,CAFÉ,Espresso dbl,1.0,2490,Efectivo
TX-21385,24/04/2025 09:35,Consumidor Final,Para Llevar,Sándwiches,croissant jq,3.0,4500,Efectivo
TX-21386,2025-04-24 09:47:25,Consumidor Final,Mesa 6,PASTELERIA,DONAS RELLENAS,1.0,2200,Débito
TX-21386,2025-04-24 09:47:43,Consumidor Final,Mesa 6,SANDWICH,Sándwich Caprese,1.0,4990,Débito
TX-21386,2025-04-24 09:48:40,Consumidor Final,Mesa 6,Bebestibles,JUGO NARANJA,1.0,2990,Débito
TX-21387,2025-04-24 09:52:52,Consumidor Final,Mesa 4,cafes,Café Latte,1.0,3200,Débito
TX-21387,2025-04-24 09:54:10,Consumidor Final,Mesa 4,Cafe,Espresso Doble,1.0,2490,Débito
TX-21387,24/04/2025 10:13,Consumidor Final,Mesa 4,Sándwiches,Aliado,3.0,3800,Débito
TX-21388,2025-04-24 10:27:07,Consumidor Final,Mesa 1,Reposteria ,muffin arandano,1.0,2100,Débito
TX-21388,45771.4375,Consumidor Final,Mesa 1,reposteria,Muffin Arandanos ,,2100,Débito
TX-21388,2025-04-24 13:25:25,Consumidor Final,Mesa 1,bebestibles,Té Matcha Latte,1.0,3600,Débito
TX-21389,24/04/2025 17:26,Consumidor Final,Mesa 6,Reposteria ,MUFFIN VAINILLA,1.0,2100,Débito
TX-21389,2025-04-24 18:01:31,Consumidor Final,Mesa 6,Cafés,Cafe Late,2.0,3200,Débito
TX-21389,2025-04-24 18:23:27,Consumidor Final,Mesa 6,CAFÉ,capuccino,1.0,$ 3.100,Débito
TX-21390,2025-04-24 18:24:05,Consumidor Final,Mesa 5,BEBIDAS,JUGO NARANJA,1.0,2990,Débito
TX-21390,2025-04-24 18:30:09,Consumidor Final,Mesa 5,Cafés,te verde,1.0,2100,Débito
TX-21390,2025-04-24 18:57:30,Consumidor Final,Mesa 5,PASTELERIA,Donas Rellenas,1.0,2200,Débito
TX-21391,24/04/2025 19:04,Consumidor Final,Mesa 5,Cafés,CAFÉ LATTE,2.0,3200,Débito
TX-21391,2025-04-24 19:05:05,Consumidor Final,Mesa 5,Bebestibles,JUGO PIÑA,3.0,2990,Débito
TX-21391,2025-04-24 19:18:47,Consumidor Final,Mesa 5,Sandwichería,croissant caprese,1.0,4790,Débito
TX-21392,2025-04-25 09:03:29,Consumidor Final,Mesa 4,cafes,Té Blanco,1.0,2300,Crédito
TX-21392,25/04/2025 09:17,Consumidor Final,Mesa 4,bebestibles,Jugo Arándanos,2.0,$ 3.100,Crédito
TX-21392,2025-04-25 09:29:37,Consumidor Final,Mesa 4,Reposteria ,Medialuna Dulce,3.0,1400,Crédito
TX-21392,2025-04-25 09:29:37,Consumidor Final,Mesa 4,Reposteria ,Medialuna Dulce,3.0,1400,Crédito
TX-21393,2025-04-25 09:31:14,Consumidor Final,Mesa 1,reposteria,medialuna manjar,2.0,$ 1.600,Transferencia
TX-21393,2025-04-25 09:34:13,Consumidor Final,Mesa 1,cafes,Té Verde,1.0,2100,Transferencia
TX-21393,2025-04-25 09:47:22,Consumidor Final,Mesa 1,SANDWICH,CROISSANT MECHADA,3.0,5690,Transferencia
TX-21394,2025-04-25 09:55:17,Consumidor Final,Mesa 8,Repostería,Waffle con Manjar,3.0,3200,Efectivo
TX-21394,25/04/2025 09:55,Consumidor Final,Mesa 8,Cafés,TE BLANCO,1.0,$ 2.300,Efectivo
TX-21394,2025-04-25 09:57:15,Consumidor Final,Mesa 8,Reposteria ,MUFFIN VAINILLA,2.0,$ 2.100,Efectivo
TX-21395,25/04/2025 10:13,Consumidor Final,Mesa 7,cafes,Té Negro,2.0,$ 2.100,Débito
TX-21395,2025-04-25 13:00:04,Consumidor Final,Mesa 7,reposteria,Waffle con Manjar,2.0,3200,Débito
TX-21395,45772.5753,Consumidor Final,Mesa 7,Sandwichería,croissant caprese,1.0,4790,Débito
TX-21396,45772.582,Consumidor Final,Mesa 2,Sándwiches,Mechada Queso,1.0,5490,Débito
TX-21396,2025-04-25 15:00:01,Consumidor Final,Mesa 2,Sandwichería,Sándwich J/Q,1.0,3800,Débito
TX-21396,2025-04-25 18:08:06,Consumidor Final,Mesa 2,BEBIDAS,Té Matcha Latte,1.0,3600,Débito
TX-21397,2025-04-25 18:16:04,Consumidor Final,Mesa 6,Cafe,Flat White,1.0,3000,Débito
TX-21397,25/04/2025 18:29,Consumidor Final,Mesa 6,Cafe,TE NEGRO,1.0,2100,Débito
TX-21397,2025-04-25 18:50:24,Consumidor Final,Mesa 6,Sándwiches,Croissant J/Q,3.0,4500,Débito
TX-21398,2025-04-25 18:58:53,Consumidor Final,Para Llevar,PASTELERIA,Medialuna Dulce,2.0,1400,Débito
TX-21398,2025-04-25 19:16:12,Consumidor Final,Para Llevar,Bebestible,Leche Plátano,1.0,$ 2.700,Débito
TX-21398,25/04/2025 19:27,Consumidor Final,Para Llevar,Cafés,MOCA,1.0,3400,Débito
TX-21399,45772.8146,Consumidor Final,Mesa 4,Cafés,te negro,3.0,$ 2.100,Débito
TX-21399,45772.815,Consumidor Final,Mesa 4,Bebestibles,Jugo Naranja Natural,2.0,2990,Débito
TX-21399,2025-04-25 19:50:43,Consumidor Final,Mesa 4,Cafe,Capuccino,1.0,3100,Débito
TX-21400,2025-04-25 19:52:26,21445887-5,Para Llevar,BEBIDAS,Jugo de Piña,3.0,$ 2.990,Débito
TX-21400,25/04/2025 19:59,21445887-5,Para Llevar,CAFÉ,Cappuccino,2.0,3100,Débito
TX-21400,25/04/2025 19:59,21445887-5,Para Llevar,CAFÉ,Cappuccino,2.0,3100,Débito
TX-21400,2025-04-26 08:07:19,21445887-5,Para Llevar,Bebestibles,JUGO ARANDANO,3.0,$ 3.100,Débito
TX-21401,45773.36,Consumidor Final,Mesa 6,Sándwiches,sandwich mechada queso,1.0,5490,Crédito
TX-21401,2025-04-26 09:03:34,Consumidor Final,Mesa 6,Cafe,CAFÉ LATTE,1.0,$ 3.200,Crédito
TX-21401,2025-04-26 09:04:03,Consumidor Final,Mesa 6,reposteria,Donas Rellenas,2.0,2200,Crédito
TX-21402,45773.3783,Consumidor Final,Para Llevar,Cafés,Té Negro,1.0,2100,Crédito
TX-21402,2025-04-26 09:14:56,Consumidor Final,Para Llevar,Bebestible,JUGO PIÑA,1.0,$ 2.990,Crédito
TX-21402,45773.3884,Consumidor Final,Para Llevar,CAFÉ,Café Latte,2.0,$ 3.200,Crédito
TX-21403,45773.389,Consumidor Final,Mesa 7,Cafe,TE VERDE,2.0,2100,Crédito
TX-21403,2025-04-26 09:28:24,Consumidor Final,Mesa 7,cafes,TE BLANCO,1.0,2300,Crédito
TX-21403,2025-04-26 09:32:20,Consumidor Final,Mesa 7,CAFÉ,TE NEGRO,1.0,$ 2.100,Crédito
TX-21404,2025-04-26 09:33:24,Consumidor Final,Mesa 8,Repostería,medialuna,3.0,1400,Débito
TX-21404,26/04/2025 09:36,Consumidor Final,Mesa 8,PASTELERIA,Muffin de Vainilla Natural,1.0,$ 2.100,Débito
TX-21404,26/04/2025 09:36,Consumidor Final,Mesa 8,CAFÉ,Cappuccino,3.0,3100,Débito
TX-21405,26/04/2025 09:43,Consumidor Final,Mesa 1,bebestibles,jugo pina,1.0,2990,Débito
TX-21405,2025-04-26 09:59:45,Consumidor Final,Mesa 1,Repostería,Medialunas Manjar,1.0,1600,Débito
TX-21405,2025-04-26 10:07:19,Consumidor Final,Mesa 1,Bebestible,JUGO ARANDANO,1.0,$ 3.100,Débito
TX-21406,2025-04-26 10:10:16,Consumidor Final,Mesa 1,CAFÉ,Espresso dbl,3.0,$ 2.490,Débito
TX-21406,26/04/2025 11:37,Consumidor Final,Mesa 1,Cafés,espresso doble,1.0,2490,Débito
TX-21406,2025-04-26 12:13:25,Consumidor Final,Mesa 1,SANDWICH,Sándwich Caprese,1.0,$ 4.990,Débito
TX-21407,2025-04-26 12:30:15,Consumidor Final,Mesa 6,Cafe,Té Negro,1.0,2100,Débito
TX-21407,2025-04-26 13:17:19,Consumidor Final,Mesa 6,reposteria,waffle manjar,3.0,$ 3.200,Débito
TX-21407,45773.5676,Consumidor Final,Mesa 6,CAFÉ,te negro,1.0,$ 2.100,Débito
TX-21408,45773.5746,Consumidor Final,Mesa 1,SANDWICH,croissant mechada,1.0,5690,Crédito
TX-21408,2025-04-26 13:50:29,Consumidor Final,Mesa 1,Cafe,Capu ,1.0,3100,Crédito
TX-21408,2025-04-26 14:11:48,Consumidor Final,Mesa 1,bebestibles,jugo de piña,1.0,2990,Crédito
TX-21409,2025-04-26 17:49:09,Consumidor Final,Mesa 7,Bebestible,jugo pina,3.0,2990,Débito
TX-21409,2025-04-26 18:02:12,Consumidor Final,Mesa 7,Repostería,WAFFLE MANJAR,1.0,3200,Débito
TX-21409,2025-04-26 18:13:27,Consumidor Final,Mesa 7,sandwicheria,croissant mechada,3.0,$ 5.690,Débito
TX-21410,45773.763,Consumidor Final,Para Llevar,Cafés,CAFÉ LATTE,1.0,3200,Crédito
TX-21410,45773.7639,Consumidor Final,Para Llevar,Bebestible,jugo de piña,1.0,2990,Crédito
TX-21410,26/04/2025 18:21,Consumidor Final,Para Llevar,CAFÉ,flat white,2.0,3000,Crédito
TX-21411,2025-04-26 18:24:14,Consumidor Final,Mesa 5,Sandwichería,Sándwich Caprese,1.0,4990,Crédito
TX-21411,2025-04-26 18:27:50,Consumidor Final,Mesa 5,BEBIDAS,JUGO ARANDANO,1.0,3100,Crédito
TX-21411,2025-04-26 18:31:09,Consumidor Final,Mesa 5,Reposteria ,medialuna,1.0,1400,Crédito
TX-21412,2025-04-26 18:37:37,Consumidor Final,Mesa 5,Sándwiches,sandwich caprese,2.0,4990,Transferencia
TX-21412,26/04/2025 18:40,Consumidor Final,Mesa 5,Sandwichería,Sándwich J/Q,3.0,$ 3.800,Transferencia
TX-21412,2025-04-26 18:41:53,Consumidor Final,Mesa 5,CAFÉ,Espresso dbl,2.0,$ 2.490,Transferencia
TX-21413,26/04/2025 18:52,Consumidor Final,Mesa 9,Sándwiches,CROISSANT MECHADA,3.0,5690,Débito
TX-21413,26/04/2025 19:04,Consumidor Final,Mesa 9,SANDWICH,Croissant J/Q,1.0,$ 4.500,Débito
TX-21413,2025-04-26 19:05:53,Consumidor Final,Mesa 9,cafes,Espresso dbl,1.0,2490,Débito
TX-21414,2025-04-26 19:14:49,Consumidor Final,Para Llevar,cafes,MOCA,3.0,3400,Crédito
TX-21414,45773.8063,Consumidor Final,Para Llevar,reposteria,Medialuna Manjar,1.0,1600,Crédito
TX-21414,2025-04-26 19:23:00,Consumidor Final,Para Llevar,Sandwichería,Sándwich Jamón-Queso,1.0,3800,Crédito
TX-21415,26/04/2025 19:23,98765432-1,Mesa 3,SANDWICH,Sándwich Mechada Queso,2.0,5490,Débito
TX-21415,2025-04-26 19:23:51,98765432-1,Mesa 3,Cafés,Té Blanco,1.0,2300,Débito
TX-21415,45773.8098,98765432-1,Mesa 3,Bebestibles,JUGO PIÑA,3.0,$ 2.990,Débito
TX-21416,26/04/2025 19:50,Consumidor Final,Mesa 8,Cafe,TE NEGRO,2.0,2100,Débito
TX-21416,2025-04-26 19:52:26,Consumidor Final,Mesa 8,Bebestible,matcha latte,1.0,3600,Débito
TX-21416,2025-04-27 08:12:42,Consumidor Final,Mesa 8,Repostería,WAFFLE MANJAR,1.0,3200,Débito
TX-21417,2025-04-27 08:14:02,Consumidor Final,Mesa 1,CAFÉ,Café Latte,3.0,3200,Crédito
TX-21417,2025-04-27 09:12:19,Consumidor Final,Mesa 1,sandwicheria,sandwich caprese,2.0,$ 4.990,Crédito
TX-21417,2025-04-27 09:15:36,Consumidor Final,Mesa 1,cafes,cafe americano,3.0,2200,Crédito
TX-21417,2025-04-27 09:15:36,Consumidor Final,Mesa 1,cafes,cafe americano,3.0,2200,Crédito
TX-21418,45774.3858,Consumidor Final,Mesa 2,BEBIDAS,JUGO NARANJA,2.0,2990,Débito
TX-21418,2025-04-27 09:17:48,Consumidor Final,Mesa 2,Sandwichería,Sándwich Caprese,1.0,4990,Débito
TX-21418,2025-04-27 09:19:28,Consumidor Final,Mesa 2,SANDWICH,sandwich caprese,1.0,4990,Débito
TX-21419,45774.3908,Consumidor Final,Mesa 10,Sándwiches,Sándwich Caprese,3.0,4990,Débito
TX-21419,27/04/2025 09:26,Consumidor Final,Mesa 10,SANDWICH,Mechada Queso,3.0,5490,Débito
TX-21419,45774.3973,Consumidor Final,Mesa 10,Sándwiches,Sandwich Caprese Ciabatta,2.0,4990,Débito
TX-21420,2025-04-27 09:40:36,Consumidor Final,Mesa 5,BEBIDAS,Jugo de Arándano,1.0,3100,Crédito
TX-21420,2025-04-27 09:45:25,Consumidor Final,Mesa 5,cafes,Té Verde,1.0,2100,Crédito
TX-21420,2025-04-27 09:46:27,Consumidor Final,Mesa 5,BEBIDAS,Leche con Plátano,1.0,2700,Crédito
TX-21420,2025-04-27 09:46:27,Consumidor Final,Mesa 5,BEBIDAS,Leche con Plátano,1.0,2700,Crédito
TX-21421,45774.4074,Consumidor Final,Mesa 10,Sándwiches,Croissant Jamón Queso,1.0,4500,Débito
TX-21421,45774.4093,Consumidor Final,Mesa 10,CAFÉ,Capuccino,2.0,3100,Débito
TX-21421,45774.4099,Consumidor Final,Mesa 10,Sandwichería,sandwich mechada queso,1.0,5490,Débito
TX-21422,27/04/2025 09:55,Consumidor Final,Mesa 2,Cafe,Flatwhite,1.0,3000,Crédito
TX-21422,2025-04-27 10:03:50,Consumidor Final,Mesa 2,Cafe,Té Blanco,1.0,$ 2.300,Crédito
TX-21422,2025-04-27 10:04:47,Consumidor Final,Mesa 2,Repostería,Muffin de Vainilla Natural,3.0,2100,Crédito
TX-21423,2025-04-27 10:08:19,Consumidor Final,Mesa 8,sandwicheria,Mechada Queso,2.0,$ 5.490,Crédito
TX-21423,2025-04-27 10:12:14,Consumidor Final,Mesa 8,Sandwichería,Sándwich Mechada Queso,3.0,5490,Crédito
TX-21423,2025-04-27 10:13:14,Consumidor Final,Mesa 8,Bebestible,Jugo de Arándano,3.0,3100,Crédito
TX-21424,2025-04-27 10:23:24,Consumidor Final,Mesa 10,SANDWICH,Sandwich Caprese Ciabatta,1.0,4990,Crédito
TX-21424,45774.433,Consumidor Final,Mesa 10,Bebestibles,Jugo Naranja Natural,1.0,2990,Crédito
TX-21424,2025-04-27 10:25:19,Consumidor Final,Mesa 10,Sandwichería,Aliado,1.0,3800,Crédito
TX-21425,45774.4354,Consumidor Final,Mesa 7,SANDWICH,Sándwich Caprese,1.0,4990,Crédito
TX-21425,2025-04-27 12:26:39,Consumidor Final,Mesa 7,Repostería,WAFFLE MANJAR,1.0,3200,Crédito
TX-21425,2025-04-27 12:59:51,Consumidor Final,Mesa 7,sandwicheria,Aliado,2.0,3800,Crédito
TX-21426,2025-04-27 13:04:28,Consumidor Final,Mesa 3,CAFÉ,TE VERDE,3.0,2100,Débito
TX-21426,27/04/2025 14:35,Consumidor Final,Mesa 3,Repostería,WAFFLE MANJAR,1.0,3200,Débito
TX-21426,2025-04-27 17:59:52,Consumidor Final,Mesa 3,SANDWICH,sandwich jamon queso,2.0,3800,Débito
TX-21427,2025-04-27 18:00:37,Consumidor Final,Para Llevar,sandwicheria,sandwich mechada queso,1.0,5490,Débito
TX-21427,2025-04-27 18:07:09,Consumidor Final,Para Llevar,PASTELERIA,Donas Rellenas,3.0,$ 2.200,Débito
TX-21427,27/04/2025 18:15,Consumidor Final,Para Llevar,reposteria,medialuna manjar,1.0,$ 1.600,Débito
